datetime,price
2026-01-13T00:00:15+00:00,0.495
2026-01-14T00:00:15+00:00,0.31
2026-01-15T00:00:16+00:00,0.23
2026-01-16T00:00:19+00:00,0.225
2026-01-17T00:00:16+00:00,0.22
2026-01-18T00:00:21+00:00,0.44
2026-01-19T00:00:14+00:00,0.11
2026-01-20T00:00:15+00:00,0.265
2026-01-21T00:00:16+00:00,0.27
2026-01-22T00:00:21+00:00,0.275
2026-01-23T00:00:32+00:00,0.255
2026-01-24T00:00:23+00:00,0.34
2026-01-25T00:00:34+00:00,0.345
2026-01-26T00:00:33+00:00,0.34
2026-01-27T00:00:28+00:00,0.305
2026-01-28T00:00:19+00:00,0.345
2026-01-29T00:00:33+00:00,0.435
2026-01-30T00:00:21+00:00,0.37
2026-01-31T00:00:21+00:00,0.37
2026-02-01T00:00:25+00:00,0.38
2026-02-02T00:00:20+00:00,0.36
2026-02-03T00:00:21+00:00,0.34
2026-02-04T00:00:32+00:00,0.4
2026-02-05T00:00:19+00:00,0.065
2026-02-06T00:00:23+00:00,0.15
2026-02-07T00:00:28+00:00,0.165
2026-02-08T00:00:26+00:00,0.165
2026-02-09T00:00:24+00:00,0.145
2026-02-10T00:00:25+00:00,0.155
2026-02-11T00:00:26+00:00,0.165
2026-02-12T00:00:36+00:00,0.165
2026-02-13T00:00:26+00:00,0.175
2026-02-14T00:00:29+00:00,0.2
2026-02-15T00:00:27+00:00,0.22
2026-02-16T00:00:39+00:00,0.22
2026-02-17T00:00:28+00:00,0.21
2026-02-18T00:00:30+00:00,0.22
2026-02-19T00:00:31+00:00,0.215
2026-02-20T00:00:31+00:00,0.215
2026-02-21T00:00:23+00:00,0.215
2026-02-22T00:00:23+00:00,0.215
2026-02-23T00:00:26+00:00,0.215
2026-02-24T00:00:25+00:00,0.215
2026-02-25T00:00:28+00:00,0.215
2026-02-26T00:00:27+00:00,0.215
2026-02-27T00:00:30+00:00,0.125
2026-02-28T00:00:33+00:00,0.125
2026-03-01T00:00:38+00:00,0.125
2026-03-02T00:00:43+00:00,0.105
2026-03-03T00:00:33+00:00,0.105
2026-03-04T00:00:36+00:00,0.12
2026-03-05T00:00:33+00:00,0.125
2026-03-06T00:00:32+00:00,0.1
2026-03-07T00:00:36+00:00,0.075
2026-03-08T00:00:30+00:00,0.075
2026-03-09T00:00:25+00:00,0.16
2026-03-10T00:00:31+00:00,0.165
2026-03-11T00:00:34+00:00,0.165
2026-03-12T00:00:34+00:00,0.18
2026-03-13T00:00:50+00:00,0.16
2026-03-14T00:00:52+00:00,0.16
2026-03-15T00:00:56+00:00,0.16
2026-03-17T00:00:42+00:00,0.16
2026-03-18T00:00:44+00:00,0.16
2026-03-19T00:00:59+00:00,0.046
2026-03-20T00:00:48+00:00,0.0295
2026-03-21T00:00:47+00:00,0.024
2026-03-22T00:00:45+00:00,0.041
2026-03-23T00:00:38+00:00,0.05
2026-03-24T00:00:34+00:00,0.0415
2026-03-25T00:00:34+00:00,0.029
2026-03-26T00:00:37+00:00,0.0285
2026-03-27T00:00:34+00:00,0.008
2026-03-28T00:00:35+00:00,0.012
2026-03-29T00:00:38+00:00,0.012
2026-03-30T00:00:50+00:00,0.0325
2026-03-31T00:00:46+00:00,0.006
2026-04-01T00:00:54+00:00,0.0055
