datetime,price
2023-09-06T00:00:02+00:00,0.4
2023-09-07T00:00:02+00:00,0.445
2023-09-08T00:00:02+00:00,0.43
2023-09-09T00:00:02+00:00,0.43
2023-09-10T00:00:02+00:00,0.425
2023-09-11T00:00:02+00:00,0.42
2023-09-12T00:00:02+00:00,0.41
2023-09-13T00:00:02+00:00,0.28
2023-09-14T00:00:02+00:00,0.495
2023-09-15T00:00:02+00:00,0.505
2023-09-16T00:00:02+00:00,0.45
2023-09-17T00:00:02+00:00,0.455
2023-09-18T00:00:02+00:00,0.455
2023-09-19T00:00:02+00:00,0.45
2023-09-20T00:00:02+00:00,0.46
2023-09-21T00:00:02+00:00,0.48
2023-09-22T00:00:02+00:00,0.445
2023-09-23T00:00:02+00:00,0.41
2023-09-24T00:00:02+00:00,0.355
2023-09-25T00:00:02+00:00,0.375
2023-09-26T00:00:02+00:00,0.36
2023-09-27T00:00:03+00:00,0.35
2023-09-28T00:00:03+00:00,0.35
2023-09-29T00:00:02+00:00,0.355
2023-09-30T00:00:02+00:00,0.34
2023-10-01T00:00:02+00:00,0.345
2023-10-02T00:00:02+00:00,0.34
2023-10-03T00:00:02+00:00,0.35
2023-10-04T00:00:03+00:00,0.37
2023-10-05T00:00:02+00:00,0.37
2023-10-06T00:00:02+00:00,0.345
2023-10-07T00:00:02+00:00,0.405
2023-10-08T00:00:02+00:00,0.405
2023-10-09T00:00:02+00:00,0.37
2023-10-10T00:00:02+00:00,0.295
2023-10-11T00:00:02+00:00,0.265
2023-10-12T00:00:02+00:00,0.29
2023-10-13T00:00:02+00:00,0.36
2023-10-14T00:00:02+00:00,0.285
2023-10-15T00:00:02+00:00,0.255
2023-10-16T00:00:02+00:00,0.27
2023-10-17T00:00:02+00:00,0.25
2023-10-18T00:00:02+00:00,0.285
2023-10-19T00:00:02+00:00,0.295
2023-10-20T00:00:02+00:00,0.265
2023-10-21T00:00:02+00:00,0.205
2023-10-22T00:00:02+00:00,0.18
2023-10-23T00:00:02+00:00,0.19
2023-10-24T00:00:02+00:00,0.19
2023-10-25T00:00:02+00:00,0.18
2023-10-26T00:00:02+00:00,0.18
2023-10-27T00:00:02+00:00,0.23
2023-10-28T00:00:02+00:00,0.185
2023-10-29T00:00:03+00:00,0.185
2023-10-30T00:00:03+00:00,0.18
2023-10-31T00:00:02+00:00,0.165
2023-11-01T00:00:02+00:00,0.16
2023-11-02T00:00:02+00:00,0.115
2023-11-03T00:00:02+00:00,0.115
2023-11-04T00:00:02+00:00,0.11
2023-11-05T00:00:02+00:00,0.1
2023-11-06T00:00:06+00:00,0.085
2023-11-07T00:00:02+00:00,0.1
2023-11-08T00:00:02+00:00,0.09
2023-11-09T00:00:03+00:00,0.075
2023-11-10T00:00:02+00:00,0.095
2023-11-11T00:00:02+00:00,0.07
2023-11-12T00:00:02+00:00,0.065
2023-11-13T00:00:02+00:00,0.085
2023-11-14T00:00:02+00:00,0.09
2023-11-15T00:00:02+00:00,0.05
2023-11-16T00:00:02+00:00,0.02
2023-11-17T00:00:03+00:00,0.0225
2023-11-18T00:00:02+00:00,0.0235
2023-11-19T00:00:03+00:00,0.0235
2023-11-20T00:00:02+00:00,0.0175
2023-11-21T00:00:02+00:00,0.0195
2023-11-22T00:00:02+00:00,0.02
2023-11-23T00:00:02+00:00,0.035
2023-11-24T00:00:02+00:00,0.035
2023-11-25T00:00:02+00:00,0.025
2023-11-26T00:00:02+00:00,0.036
2023-11-27T00:00:02+00:00,0.034
2023-11-28T00:00:02+00:00,0.034
2023-11-29T00:00:02+00:00,0.0345
2023-11-30T00:00:02+00:00,0.035
2023-12-01T00:00:02+00:00,0.035
2023-12-02T00:00:03+00:00,0.04
2023-12-03T00:00:02+00:00,0.04
2023-12-04T00:00:02+00:00,0.03
2023-12-05T00:00:02+00:00,0.03
2023-12-06T00:00:03+00:00,0.02
2023-12-07T00:00:02+00:00,0.02
2023-12-08T00:00:02+00:00,0.02
2023-12-09T00:00:02+00:00,0.02
2023-12-10T00:00:02+00:00,0.0185
2023-12-11T00:00:02+00:00,0.01
2023-12-12T00:00:02+00:00,0.01
2023-12-13T00:00:02+00:00,0.015
2023-12-14T00:00:02+00:00,0.0055
2023-12-15T00:00:02+00:00,0.005
2023-12-16T00:00:02+00:00,0.005
2023-12-17T00:00:02+00:00,0.005
2023-12-18T00:00:02+00:00,0.0045
2023-12-19T00:00:02+00:00,0.004
2023-12-20T00:00:02+00:00,0.004
2023-12-21T00:00:03+00:00,0.004
2023-12-22T00:00:02+00:00,0.004
2023-12-23T00:00:02+00:00,0.005
2023-12-24T00:00:02+00:00,0.005
2023-12-25T00:00:02+00:00,0.002
2023-12-26T00:00:02+00:00,0.002
2023-12-27T00:00:03+00:00,0.002
2023-12-28T00:00:03+00:00,0.002
2023-12-29T00:00:02+00:00,0.0015
2023-12-30T00:00:02+00:00,0.0015
2023-12-31T00:00:02+00:00,0.001
2024-01-01T00:00:02+00:00,0.001
